date,lowest,volume,amount,avg_price,opening,closing,highest,quantity
2018-01-20,6000.0,2203880.50119486,1273,6394.14497896,6085.0,6320.0,6651.0,344.67165015
2018-01-21,5900.01,1588447.52531796,924,6101.64750236,6320.0,6050.0,6332.00001,260.33092287
2018-01-22,5103.0,2253532.41935566,1338,5609.68552371,6049.0,5501.0,6050.0,401.72170255
2018-01-23,5112.0,1341527.20191358,1075,5382.22568526,5485.00001,5256.0,5699.99999,249.25138416
2018-01-24,5238.0,575836.83653476,599,5402.42116113,5256.0,5400.0,5530.0,106.58866078
2018-01-25,5250.0,340098.33836061,441,5318.91666703,5400.0,5366.99998,5400.0,63.94127971
2018-01-26,5011.0,830490.73436392,696,5158.0527392,5364.99999,5100.00001,5369.0,161.00857753
2018-01-27,5059.0,260844.74515418,384,5145.59534099,5100.0,5234.00001,5239.0,50.69282131
2018-01-28,5174.0,646616.71730096,642,5350.49822584,5234.00001,5333.0,5475.0,120.85168334
2017-01-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-04,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-07,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-09,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-20,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-21,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-26,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-27,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-29,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-01-31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-04,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-07,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-09,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-20,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-21,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-26,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-27,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-02-28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-04,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-07,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-09,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-20,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-21,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-26,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-27,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-29,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-03-31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-04,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-07,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-09,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-20,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-21,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-26,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-27,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-29,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-04-30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-04,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-07,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-09,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-20,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-21,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-26,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-27,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-29,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-05-31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-04,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-07,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-09,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-20,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-21,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-26,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-27,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-29,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-06-30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-04,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-07,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-09,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-20,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-21,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-26,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-27,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-29,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-30,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-07-31,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-04,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-07,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-08,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-09,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-20,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2017-08-21,1903.0,3905954.10687282,5030,2450.3609125,2384.0,2125.0,10000.0,1594.03216357
2017-08-22,1999.77,2137588.99289926,2563,2294.29759754,2125.0,2372.0,2430.0,931.69647878
2017-08-23,2050.0,1308949.65629534,1544,2334.10480168,2405.0,2230.0,2430.0,560.79300953
2017-08-24,2080.67,1687734.26267245,1610,2162.2148277,2199.0,2164.99,2274.99,780.5580838
2017-08-25,2080.0,1233662.67817018,1289,2159.74966918,2157.0,2130.02,2268.75,571.20632811
2017-08-26,2101.0,235201.6657211,577,2139.81868105,2130.02,2139.99999,2168.0,109.9166335
2017-08-27,2103.0,637930.7547369,799,2151.19575713,2130.70001,2138.11,2230.0,296.54704953
2017-08-28,1951.0,1118449.54161547,1405,2068.85438758,2159.0,2034.01,2165.99989,540.61298288
2017-08-29,1962.01,1169000.0076035,1155,2003.40411478,2034.01001,1998.99999,2095.0,583.50684167
2017-08-30,1981.1,717014.76193848,920,2061.08657173,1998.99999,2123.0,2150.0,347.88192392
2017-08-31,2072.01,1450526.36474511,1573,2175.4928609,2123.0,2175.001,2241.0,666.75758437
2017-09-01,2000.00001,2887349.91194033,1782,2221.27282606,2210.0,2299.98991,2400.0,1299.86279851
2017-09-02,2100.001,1150610.58956815,636,2188.34075883,2271.00001,2200.0,2307.0,525.79132611
2017-09-03,2143.55,1023306.85514326,642,2231.94462043,2200.0,2280.0,2340.0,458.48218893
2017-09-04,1811.0,1625492.89834057,1177,2067.16590084,2280.0,2010.0,2280.0,786.33886989
2017-09-05,1955.0,326728.71524558,570,2081.7602864,2009.0,2104.5,2130.0,156.94828909
2017-09-06,2103.0,1750688.32205339,1305,2252.50469176,2109.89,2266.00001,2349.99999,777.2185019
2017-09-07,2258.02,1316836.96558611,1048,2385.75928103,2280.0,2434.0,2488.0,551.95718028
2017-09-08,2256.0,979546.20621717,909,2331.75006413,2431.0,2276.0,2445.0,420.09056686
2017-09-09,2263.0001,171224.25109439,270,2290.56298445,2300.0,2263.0001,2329.66666,74.75203793
2017-09-10,2182.00876,235088.76940007,404,2216.08670748,2263.0001,2239.5,2289.95,106.082839
2017-09-11,2117.0,468376.93336776,580,2189.40002224,2239.5,2121.0,2245.99,213.92935444
2017-09-12,1880.0,744144.17551274,760,2025.45102945,2147.99999,1880.0,2195.99999,367.39677469
2017-09-13,1608.0,723702.77652586,817,1813.40919429,1880.0,1861.00001,2010.0,399.08410016
2017-09-14,1151.00001,631110.87839192,916,1537.41403233,1861.00001,1655.27,1894.89,410.50157285
2017-09-15,1215.00001,594467.68465009,897,1564.1922843,1658.0,1745.0,1819.0,380.04770297
2017-09-16,1613.0,187812.45050408,381,1704.76734825,1740.0,1734.0,1750.0,110.16896276
2017-09-17,1679.0,70116.0616269,234,1707.12687994,1734.0,1726.9,1744.00157,41.07255439
2017-09-18,1701.0,305430.34082164,629,1849.74451171,1701.0,1824.0,1950.0,165.12028493
2017-09-19,1780.0,454276.13349608,611,1887.23490582,1846.99999,1923.5,1970.0,240.70990426
2017-09-20,1700.0,297669.63353707,426,1789.32423952,1901.0,1740.0,1918.0,166.35868836
2017-09-21,1472.5,316457.63502336,516,1592.34242158,1749.0,1586.0019,1759.0,198.73717533
2017-09-22,1465.01,278688.53135166,432,1548.69602635,1551.0,1510.0,1650.0,179.95043999
2017-09-23,1501.01865,122221.58496268,245,1568.87773954,1530.0,1570.0,1600.0,77.90383016
2017-09-24,1527.07077,34548.18663967,107,1555.68121835,1570.0,1560.0,1570.0,22.20775454
2017-09-25,1500.00001,279324.25377715,315,1538.95167254,1566.0,1584.0,1622.0,181.50294045
2017-09-26,1546.1,52985.86946618,209,1572.22685714,1583.0,1577.1,1599.0,33.70116038
2017-09-27,1512.00128,104258.48029093,474,1556.34056216,1577.0,1540.0,1590.0,66.9895027
2017-09-28,1520.00001,87267.09347952,391,1550.22834899,1540.0,1558.0,1572.8,56.29305743
2017-09-29,1307.0,182988.87890092,379,1438.35522539,1555.99999,1456.86999,1556.0,127.22092267
2017-09-30,1200.0,177035.33124404,270,1328.03336201,1442.3,1355.0002,1450.0,133.30638846
2017-10-01,1260.00009,215630.16382288,293,1373.17638104,1395.0,1373.5,1444.0,157.03020151
2017-10-02,1355.0,159629.3268365,381,1412.23574312,1411.99999,1412.50002,1480.0,113.03305954
2017-10-03,1354.5,105268.57055581,312,1378.03016757,1404.01,1389.97,1430.0001,76.39061396
2017-10-04,1203.25,304281.55743617,634,1256.02802022,1362.0,1239.30807,1365.0,242.25698196
2017-10-05,1164.0,307794.1760557,674,1228.55025921,1224.0,1214.9,1348.0,250.53446023
2017-10-06,1169.85,138917.34789555,407,1208.38860764,1214.0,1218.0,1239.99999,114.96082222
2017-10-07,1186.00005,659506.52180986,346,1235.08121851,1186.00006,1215.0,1275.01999,533.97826145
2017-10-08,1100.0,295793.29119575,474,1169.45559649,1224.99999,1131.99999,1235.19,252.93246882
2017-10-09,806.26,655159.83491422,1138,989.8966296,1129.0,1079.99999,1129.0,661.84671745
2017-10-10,999.0,176888.88189742,582,1018.05370194,1077.0,1000.2,1082.0,173.75201481
2017-10-11,993.0,144142.51886751,466,1007.85294557,1000.2,1013.0,1023.5,143.01939534
2017-10-12,951.06,302905.64076783,647,994.08002712,1004.12,969.0,1019.9,304.70951282
2017-10-13,945.0,132163.50778287,584,967.89512604,960.0,1001.99,1002.25,136.54734302
2017-10-14,971.0,77921.30899427,363,980.78867093,986.1,989.0001,1002.15,79.44760304
2017-10-15,900.0,129293.0915882,385,939.63782111,971.2,935.5,989.0,137.5988585
2017-10-16,920.0,119663.22942423,472,949.47985539,936.0,940.99998,989.89981,126.03029832
2017-10-17,937.0,847892.25558778,1521,1109.78590142,940.99998,1186.0,1200.1,764.01426122
2017-10-18,1025.0,375696.22139062,705,1098.21455644,1181.59,1048.99999,1198.66666,342.09728799
2017-10-19,1015.03,211932.53129514,456,1034.79302106,1047.99999,1016.0,1079.8976,204.80668789
2017-10-20,978.2,161612.4467321,552,1007.49433531,1031.49999,1011.96,1032.23,160.41027832
2017-10-21,980.00002,113638.99938462,418,1001.81866489,997.0,1007.0,1030.0,113.43270331
2017-10-22,995.9988,160217.90343949,443,1015.6935615,1007.0,997.0,1049.0,157.74236395
2017-10-23,960.0,276833.6387209,657,983.28496888,1014.99999,991.0,1015.0,281.53958159
2017-10-24,980.00001,344419.19471933,813,1026.97254525,989.0,1047.0,1060.0,335.3733226
2017-10-25,900.0,379547.24444874,778,1030.23604288,1044.0,1058.0,1079.0,368.40804306
2017-10-26,1000.0,416711.70066876,883,1082.37949958,1048.00001,1086.00002,1139.755,384.99592872
2017-10-27,1081.5,594873.73311454,1199,1156.36745573,1086.3,1240.0,1240.0,514.43313297
2017-10-28,1154.06666,1391086.96107258,2023,1331.7982564,1231.0,1419.99995,1570.0,1044.51778217
2017-10-29,1300.0,1666293.71758198,1719,1430.48730502,1400.00001,1380.0,1498.96,1164.84341506
2017-10-30,1320.0,759871.64051456,1183,1436.18040916,1380.0,1452.01,1475.0,529.09205255
2017-10-31,1420.0,931317.10513618,1557,1501.05694301,1458.99999,1543.0,1600.0,620.44088965
2017-11-01,1503.00001,3034823.19498636,3177,1814.15692253,1560.0,1850.0,2000.0,1672.85594609
2017-11-02,1700.0,1789552.20655615,1753,1865.05817028,1850.0,1885.3999,1949.0,959.5154913
2017-11-03,1820.0,5099970.78527935,5004,2236.42390313,1884.99,2130.0,2497.0,2280.41328754
2017-11-04,2050.0,1704732.90661022,2058,2185.98995094,2104.00001,2145.99999,2349.0,779.84480481
2017-11-05,1900.0,2066127.73265028,2179,2047.75647207,2143.99999,2160.0,2200.0,1008.97140887
2017-11-06,1960.59,2034981.25874297,1911,2077.64108418,2130.00001,2029.0,2169.0,979.46718239
