date,lowest,volume,amount,avg_price,opening,closing,highest,quantity
2017-09-29,140.0,1960220.64000009,1900,166.66124256,183.78999,176.44,184.00001,11761.70662052
2017-09-30,174.301,229561.07547167,625,179.42351644,176.43999,179.25,182.05,1279.43694353
2017-10-01,179.5,156314.16704512,417,180.43333586,180.0,179.50009,181.5,866.32642634
2017-10-02,174.59,628979.00711409,1053,180.57176909,179.50009,180.0,184.99989,3483.26324913
2017-10-03,174.76391,311704.89717033,878,177.01587998,179.96976,177.95995,180.0,1760.88663463
2017-10-04,171.0001,394171.2283936,838,174.58724534,175.92,174.68,179.65,2257.732102
2017-10-05,171.90015,293291.57896404,689,173.69866179,174.66,174.99999,177.24999,1688.50799394
2017-10-06,171.92,251464.75156314,690,173.74384943,174.99998,173.136,175.5,1447.3303797
2017-10-07,172.26,106688.88559473,426,173.68904917,173.136,174.89,174.98,614.25222894
2017-10-08,172.65,227461.80464179,621,175.24665003,174.89,173.092,177.987,1297.95236947
2017-10-09,153.9,951194.79464277,2053,164.31237374,173.3,162.0,175.47,5788.94195842
2017-10-10,158.69,444516.18384862,1075,162.75738808,162.0,164.94999,167.0,2731.15825402
2017-10-11,161.0,392503.64300853,822,164.96395602,164.89999,167.7,170.0,2379.32971837
2017-10-12,162.0,1000079.95917092,1787,174.03481304,167.7,180.0,185.4,5746.43625425
2017-10-13,169.99,732435.28341575,1383,179.87041132,180.0,180.64211,184.62,4072.01650371
2017-10-14,180.64211,1141668.16033694,1772,190.88842869,180.64981,197.98,198.0,5980.81386164
2017-10-15,183.0,1186076.15029572,1960,196.58777751,197.98,198.0,209.12321,6033.31583134
2017-10-16,186.0,513925.7836525,1206,192.91026074,197.99999,192.0,200.41842,2664.06660634
2017-10-17,183.16,874832.13943445,1411,187.99670494,191.211,183.16,194.0,4653.4440043
2017-10-18,175.70584,808394.22369758,1560,181.40411125,183.16,185.8,189.0,4456.31699378
2017-10-19,177.1,572823.53654837,1149,181.7517603,184.9,181.7,187.99,3151.68081777
2017-10-20,179.5,609494.95518051,1203,183.22172826,181.8,181.31251,186.5,3326.54298684
2017-10-21,176.0,550511.03167987,1059,179.79691494,181.31251,177.00009,183.89999,3061.84915274
2017-10-22,176.0,183579.11218563,643,177.29526895,177.0001,177.34,180.3,1035.44281397
2017-10-23,172.0,1167608.47111834,1940,176.99442596,176.3802,182.05,183.5,6596.86577595
2017-10-24,178.00001,962917.65915158,1517,184.44178281,182.0,182.9,190.0,5220.71324882
2017-10-25,181.1,313211.07093274,826,182.30295251,182.9,181.54,184.95001,1718.08007835
2017-10-26,180.0,520245.86017198,954,181.78078549,182.00001,180.22,183.6781,2861.94087432
2017-10-27,179.55,407852.93751996,879,181.4613225,182.15995,182.0,184.0,2247.602585
2017-10-28,180.0,228650.52939715,850,181.76273543,182.0,181.36999,184.0,1257.96153353
2017-10-29,178.201,1246437.55332748,1216,184.43385976,181.4,181.81,186.2,6758.18179453
2017-10-30,181.5,467860.64818595,1250,182.90633686,181.81,183.49999,185.5,2557.92476196
2017-10-31,182.19,1240086.1406646,2221,186.46921155,183.00001,188.9399,190.0,6650.35332315
2017-11-01,186.0,2039553.2439832,2856,192.68541346,188.9399,189.65999,200.0,10584.88656398
2017-11-02,177.0,1746942.92990754,2349,182.15611483,187.0,182.35,191.0,9590.3611664
2017-11-03,178.2,1762914.44318669,2763,186.8568908,182.6,189.05,191.9,9434.57014427
2017-11-04,187.572,472006.43213998,1208,190.06402576,189.10002,190.389,191.5,2483.40752681
2017-11-05,185.0,537556.90734793,905,187.2124816,188.39001,187.61001,190.3,2871.37322656
2017-11-06,185.0,1373767.0185907,1643,188.10242451,187.61,188.19,191.7312,7303.29245966
2017-11-07,186.0,4014026.02762557,4141,201.2639626,186.22438,208.0,215.0,19944.08723644
2017-11-08,205.0,1901164.60169244,3377,213.11257082,207.98999,214.7,220.0,8920.94067648
2017-11-09,214.7,5952403.92049091,6618,235.05454673,214.7,235.4,265.0,25323.50045292
2017-11-10,194.75,6177570.67377745,7364,220.53215578,235.4,214.52,245.24,28012.10849218
2017-11-11,200.00001,4265753.93957186,4726,217.19940667,214.6,218.4201,234.23,19639.80475392
2017-11-12,201.25,2276874.48359468,3700,212.89052604,218.4302,215.0,220.0,10695.04841752
2017-11-13,210.01,1878315.90773216,3135,219.1557614,214.94,220.99,228.36,8570.68915631
2017-11-14,215.2301,1365390.26080429,2394,223.68721358,218.56001,224.95,229.99,6104.01568751
2017-11-15,220.0,2027671.8305483,2512,225.77726231,224.95,224.0,234.0,8980.85046197
2017-11-16,216.0,4567557.32581525,5678,227.54617526,224.0,229.0,244.5,20073.10085776
2017-11-17,224.0,2312186.98498726,3622,230.56153049,229.0,226.52,238.0,10028.50293397
2017-11-18,225.0,984742.50611514,1751,229.65704856,226.52,233.0,234.0,4287.88278989
2017-11-19,231.51,2791514.16101728,3016,240.45610085,233.78997,244.97,245.002,11609.24655767
2017-11-20,240.37,3067728.30641195,3595,251.23937393,244.45011,256.67,259.9,12210.38031747
2017-11-21,238.0,2615041.70148262,3236,250.38245282,256.65999,252.649,257.989,10444.18916741
2017-11-22,250.0,1320815.48990288,1876,253.25607877,251.0,252.0202,256.01,5215.33578304
2017-11-23,251.51012,3878427.04520791,4784,263.4241558,254.5,262.0,272.5,14723.12603028
2017-11-24,262.0,2151198.48056757,2601,270.75106481,262.1,276.00001,280.0,7945.30016754
2017-11-25,275.1,7236430.36110036,6785,302.77235117,278.0,316.8,327.99,23900.56533636
2017-11-26,302.0,3828965.72617955,3839,309.86456557,316.8,306.0,319.5,12356.90089051
2017-11-27,306.0,2921458.10043744,3091,317.10869628,309.0,320.0,323.0,9212.79717229
2017-11-28,320.0,4987768.72282673,5213,338.6363869,320.00001,359.02,360.0,14728.98045135
2017-11-29,284.8,17338713.98255049,13963,358.05739835,360.0,354.79,399.0,48424.39805054
2017-11-30,311.1,6169286.06763403,6706,335.13679897,354.8,337.2,360.0,18408.26219785
2017-12-01,333.21,5017145.41123492,4825,355.44463815,337.31,377.999,378.0,14115.12475568
2017-12-02,363.1,3173870.92282113,3101,376.6142153,377.9,376.0,384.27884,8427.3795143
2017-12-03,369.999,3402954.91621624,3014,378.40920699,375.00001,380.0,384.99,8992.79101384
2017-12-04,370.0,2455322.38059661,2557,375.7499095,380.0,376.0,380.99989,6534.45900719
2017-12-05,372.5,2125158.80851635,2659,376.57265946,376.0,377.99999,378.9999,5643.42300255
2017-12-06,343.0,6100659.52081606,5857,364.66835185,377.99999,348.03,378.97,16729.33636781
2017-12-07,322.0,7043082.07881797,6988,333.69774084,348.03,326.33333,357.0,21106.17249332
2017-12-08,322.01201,19505949.274121,13470,386.94642803,326.4,436.0,450.13,50409.94789207
2017-12-09,425.0,25931925.03638149,13648,498.40215436,437.0,495.0,549.0,52030.1222811
2017-12-10,460.0,6412558.83457272,4271,497.22000826,495.0,516.9,520.0,12896.82379627
2017-12-11,499.51,41722645.58518997,21397,636.83777993,512.51,748.99,750.0,65515.34299591
2017-12-12,651.0,96532287.62728868,40793,990.83272833,747.0,1031.0,1399.0,97425.41285457
2017-12-13,915.0,43394315.12260181,18761,1051.0472077,1031.0,1041.01,1200.0,41286.74221721
2017-12-14,970.0,26331631.34145246,15286,1012.69737959,1048.0,980.01,1097.77777,26001.48067156
2017-12-15,850.00005,37010644.20102982,16664,991.82334611,957.1,1057.0,1098.0,37315.76227379
2017-12-16,1010.0,16413893.14360482,7973,1059.01417254,1057.0,1081.5,1119.99,15499.21952813
2017-12-17,1049.00001,20655925.67228371,10040,1129.53922708,1081.51,1132.0,1192.9,18287.03702978
2017-12-18,1130.0,35115612.45610759,16024,1231.53050148,1132.0,1327.0,1350.0,28513.798411
2017-12-19,1110.99,40215497.70638819,16435,1305.68646354,1327.0,1245.0,1380.01,30800.27160385
2017-12-20,1149.0,31833057.42818907,13865,1249.99380829,1250.0,1229.0,1354.0,25466.57208787
2017-12-21,950.0,21682965.33900618,11204,1108.13043311,1229.0,1057.99,1270.0,19567.15986778
2017-12-22,555.0,33725397.7243483,19354,860.50593023,1051.7,949.99999,1100.0,39192.52214257
2017-12-23,922.0,14998813.53616306,8207,1047.26430656,939.1,1022.44864,1099.0,14321.8989153
2017-12-24,901.09,9893602.92526101,5572,980.28251289,1015.0,996.0,1037.0,10092.60370876
2017-12-25,980.0,4322345.9261444,2859,1018.37905293,996.0,1011.0,1070.0,4244.33899512
2017-12-26,980.0,9296888.28706782,6095,1008.81845355,1014.0001,1013.99999,1048.0,9215.62076343
2017-12-27,903.0,9024181.95580965,6684,972.7996891,1012.9999,953.5,1015.0,9276.50579757
2017-12-28,751.0,13546430.29180613,9347,876.7631368,953.39999,850.0,969.8,15450.50165
2017-12-29,835.0,6345184.27082953,4931,868.55586093,857.0,859.99,919.999,7305.44177558
2017-12-30,650.0,8872364.32711626,6119,770.72254329,845.1546,765.2,858.96864,11511.74881856
2017-12-31,751.13563,3964440.45128484,2997,796.60260543,772.98,787.63,837.0,4976.68526848
2016-01-01,13.7,7137.09169173,80,14.07155355,14.3,13.76136,14.3,507.19998099
2016-01-02,13.51015,9163.69502365,43,13.73367262,14.0,13.99,14.0,667.24286177
2016-01-03,13.66,9178.30275834,24,13.97195767,13.99,14.0,14.49999,656.90885824
2016-01-04,13.6601,29618.29115972,81,14.05661075,14.0,13.91,14.15,2107.072017
2016-01-05,13.9101,25986.14183254,51,14.13425844,14.15,14.43999,14.45999,1838.52176975
2016-01-06,14.0211,14664.1434419,42,14.20881397,14.43999,14.37999,14.43999,1032.04556484
2016-01-07,14.19001,8490.03079158,122,14.63892885,14.19001,15.0,15.0,579.96256969
2016-01-08,14.6,4526.48358427,58,14.8489106,14.76,14.99996,14.99998,304.83607223
2016-01-09,14.3601,8262.33871772,42,14.52522255,14.70001,14.4,14.99994,568.82699641
2016-01-10,14.40001,1009.59438924,20,14.76675714,14.40001,14.8,14.8,68.36940429
2016-01-11,14.5,8104.93193458,46,14.87566418,14.8,14.8,14.95995,544.84504588
2016-01-12,14.59,8619.9224214,43,14.85906459,14.59,14.65001,14.95997,580.11205
2016-01-13,14.43333,6594.00355409,95,14.8354269,14.65001,14.99999,15.1,444.47683236
2016-01-14,14.5001,10131.34105526,40,14.83576323,14.5001,14.8,14.99999,682.89988867
2016-01-15,13.93001,12873.07389293,74,14.37115842,14.771,14.73999,14.79999,895.75756631
2016-01-16,13.53999,1489.81932343,93,14.11398825,14.73999,13.54,14.73999,105.55622528
2016-01-17,13.54,528.68341102,12,13.56175734,13.54,13.551,13.6,38.9834
2016-01-18,13.55001,1936.2232885,31,13.68826295,13.55109,13.57001,14.0,141.4513511
2016-01-19,13.15,3529.77082978,88,13.64516099,13.85,13.17,14.49,258.68297425
2016-01-20,13.17,6035.66095246,61,13.91128964,13.17,14.1001,14.4,433.86782303
2016-01-21,13.4001,746.01684882,33,14.30845833,14.1001,14.0,14.5,52.1381711
2016-01-22,13.6,361.94112707,11,13.76389884,13.6,13.98,13.98,26.29641
2016-01-23,13.6633,951.19160476,18,13.72680189,13.95,13.686,13.95,69.29448043
2016-01-24,13.6633,461.58046234,19,13.84209697,13.98,13.675,14.0,33.34613703
2016-01-25,13.6,266.71146318,16,13.73626763,13.675,13.96,13.99,19.41658901
2016-01-26,13.55001,406.22542701,24,13.74994388,13.95,13.55001,13.96,29.54378801
2016-01-27,13.55001,3278.46350206,53,14.06047509,13.55001,13.9,14.44999,233.16875726
2016-01-28,13.8,2289.1046435,41,14.1962268,13.9,13.8,14.44999,161.24739879
2016-01-29,13.8,1748.82680897,31,14.32105204,13.8,14.37999,14.37999,122.11580572
2016-01-30,13.80001,564.07854864,13,14.1008451,13.80001,13.9,14.37979,40.00317319
2016-01-31,13.68,360.62485542,26,13.81317175,13.9,13.73,14.3,26.10731713
2016-02-01,13.71999,1038.21738194,36,13.9075865,14.0,14.0,14.34999,74.65115405
2016-02-02,13.55001,663.58055504,26,13.87400867,14.0,13.55001,14.0,47.82904284
2016-02-03,13.4,1105.45797916,35,13.58529106,13.85,13.55,13.9,81.37168166
2016-02-04,13.17,1950.63372575,65,13.41184912,13.5,13.21,13.78,145.44107291
2016-02-05,13.21,1019.14365332,26,13.67777015,13.7,13.3,13.89999,74.51095042
2016-02-06,13.32,16.87885134,6,13.32232378,13.32,13.34001,13.34001,1.26696
2016-02-07,13.34,1025.00082293,20,13.81648567,13.34,13.3801,13.82999,74.1867974
2016-02-08,13.15,1526.89034956,28,13.23932263,13.3801,13.15,13.82999,115.32994488
2016-02-09,13.16,553.54124929,17,13.25324797,13.16,13.2,13.79999,41.76645984
2016-02-10,12.94,5523.04110075,87,13.26528168,13.2,13.0,13.79999,416.35309637
2016-02-11,12.0,4407.55548914,168,12.38201194,13.0,12.02,13.43,355.9644031
2016-02-12,12.17,1125.46653812,23,12.81231406,13.25,12.8,13.29,87.84256561
2016-02-13,12.19,600.320521,20,12.86970233,12.19,13.0,13.0,46.64603
2016-02-14,13.0,685.81549006,74,13.1364448,13.01,13.01,13.28999,52.20708498
2016-02-15,13.0,1151.37249179,25,13.24349584,13.01,13.1,13.31,86.93871362
2016-02-16,13.0,1281.60673274,80,13.52344105,13.15,13.21,13.73999,94.76927714
2016-02-17,13.2,2467.16028999,70,13.7044684,13.21,13.35,14.0,180.0259753
2016-02-18,13.38,5243.21054442,65,14.18610377,13.95,13.83,14.24999,369.60187449
2016-02-19,13.45,762.55854075,36,13.94043569,13.83,13.7,14.16999,54.70119857
2016-02-20,13.7,1508.57980684,53,13.94914409,13.71,14.2,14.23999,108.14855713
2016-02-21,13.7313,1769.01007103,96,14.14362968,14.2,13.88,14.8,125.07468814
2016-02-22,13.88001,4602.02678365,93,14.76425476,13.88001,14.04,15.0,311.7005808
2016-02-23,14.0,10044.80798796,67,14.83036374,14.04,14.12,15.0,677.31366282
2016-02-24,14.0,2863.71611451,34,14.0479115,14.125,14.04001,14.599,203.8535133
2016-02-25,14.04001,830.96006522,18,14.36017059,14.0591,14.07,14.5,57.86561241
2016-02-26,14.07,722.18709156,24,14.39852258,14.3853,14.16,14.5,50.1570274
2016-02-27,14.13,387.44937664,29,14.3968412,14.16,14.255,14.51,26.91211019
2016-02-28,14.19,441.48909559,25,14.3140639,14.26,14.19,14.53,30.84302954
2016-02-29,14.13,1545.64184231,39,14.28742879,14.255,14.17,14.51999,108.18194548
2016-03-01,14.15001,716.10457988,55,14.40646018,14.3,14.17001,14.56,49.7071849
2016-03-02,14.17,2224.05314596,43,14.46962939,14.17001,14.2105,14.98027,153.70491438
2016-03-03,14.15001,2015.05921311,55,14.48074039,14.2105,14.221,14.85,139.15443262
2016-03-04,14.0,2068.63428442,48,14.27638407,14.225,14.0,14.588,144.8990357
2016-03-05,13.75,1268.06644286,41,13.98983497,14.01,13.77,14.556,90.64198722
2016-03-06,13.77,119.23184659,31,13.93922712,13.77,13.8,14.18,8.55369136
2016-03-07,13.77,2600.7018673,30,14.13203019,13.8,13.79,14.15,184.02889269
2016-03-08,13.79,812.53154833,33,13.8415559,13.79,13.8,14.14,58.70232757
2016-03-09,13.12,1322.41643157,47,13.68327686,13.79,13.12,13.8,96.64471787
2016-03-10,13.05,3164.8694966,33,13.42651844,13.76999,13.055,13.76999,235.71780799
2016-03-11,13.05001,2147.72555554,38,13.64485898,13.25,13.251,14.2,157.40181397
2016-03-12,13.251,131.96802069,15,13.37382829,13.251,13.3,13.65,9.86763235
2016-03-13,13.3,76.011903,13,13.31484197,13.59,13.3,13.59,5.70881
2016-03-14,13.25001,3566.51674133,55,13.76537547,13.3,13.3,14.19,259.09331351
2016-03-15,13.30001,1083.45824632,27,13.62814514,13.30001,13.40001,14.13,79.5015195
2016-03-16,13.36001,1694.44769118,29,13.99627528,13.40003,13.5,14.17,121.06418722
2016-03-17,13.421,254.4255659,17,13.47671732,13.421,13.421,14.14999,18.87889757
2016-03-18,13.421,4432.47258905,38,13.56365765,13.421,13.97999,14.17,326.79036162
2016-03-19,13.05,1549.97402775,29,13.41341982,13.48,13.20001,13.48,115.55397866
2016-03-20,13.05,447.42854958,23,13.08120126,13.45,13.05001,13.45,34.20393439
2016-03-21,13.0,1372.63820244,42,13.09584883,13.15001,13.0,13.3,104.8147562
2016-03-22,12.3,7374.95586121,36,12.9169064,13.00001,13.0,13.29,570.95372789
2016-03-23,12.3,9370.3537902,44,12.74461609,12.5,12.6,13.31001,735.24017685
2016-03-24,12.8,1172.23470371,34,13.40937781,12.8,13.2,13.5,87.41902275
2016-03-25,13.16,1595.10618284,30,13.4097724,13.2,13.2,13.5,118.95102578
2016-03-26,12.81103,1614.40989474,28,13.10730112,13.2,13.01001,13.29999,123.16875
2016-03-27,13.01001,210.71923418,27,13.10120357,13.01001,13.30001,13.30001,16.08396
2016-03-28,13.3,1480.38068121,26,13.32757697,13.30002,13.30009,13.55,111.07650587
2016-03-29,13.3,626.70860378,29,13.48206941,13.30009,13.3,13.6,46.4846
2016-03-30,13.1,276.50811122,27,13.2183037,13.3,13.10501,13.35,20.91857757
2016-03-31,12.78316,4599.21030476,55,12.98848938,13.10501,12.9,13.35,354.0989388
2016-04-01,12.86002,1349.90084864,28,13.01007057,12.86002,13.19,13.34995,103.75814961
2016-04-02,12.87002,349.94259086,25,12.92642808,13.1,13.09,13.1,27.07187079
2016-04-03,12.87005,262.09952956,22,13.00873138,12.9,12.87005,13.08,20.14797
2016-04-04,12.71,266.50083668,27,12.90318767,13.08,12.85,13.34991,20.65387589
2016-04-05,12.71,575.46530715,22,12.84429607,12.85,12.71,13.29997,44.80317988
2016-04-06,12.71,1263.52995384,33,13.31142481,12.71,12.85,13.4,94.92071452
2016-04-07,12.73054,302.72787101,34,12.91295228,12.73054,12.73056,13.39999,23.44373808
2016-04-08,12.73056,652.05186583,30,13.13236565,12.73056,13.35,13.35,49.65227768
2016-04-09,12.73059,70.93957298,14,13.0866815,12.73059,12.75,13.34999,5.42074574
2016-04-10,12.74002,212.20422913,18,12.74660643,12.75001,12.74002,12.75001,16.6479
2016-04-11,12.22,2130.34160488,59,12.50635613,12.74002,12.67997,12.74002,170.34071177
2016-04-12,12.22005,2495.84309076,42,12.40237915,12.22005,12.66,12.67998,201.23905748
2016-04-13,12.25002,4020.70326944,36,12.27677717,12.26,12.275,12.43,327.50478524
2016-04-14,12.0,2940.13774394,67,12.20237299,12.28,12.21001,12.4,240.94803086
2016-04-15,12.16001,2510.45853052,53,12.44726621,12.21002,12.20106,13.0,201.6875423
2016-04-16,12.211,546.05650002,21,12.82347994,12.211,12.25,12.99999,42.5825519
2016-04-17,12.25,837.11586927,37,12.39859202,12.25,12.27001,13.0,67.51701064
2016-04-18,12.25,2630.50916721,58,12.61253774,12.27002,12.31003,13.19998,208.56303628
2016-04-19,12.359,677.81388916,46,13.02414184,12.359,12.42101,13.19769,52.04288293
2016-04-20,12.45,846.16770022,43,12.89311387,12.45,13.0,13.2,65.6294289
2016-04-21,12.5,847.10835029,45,12.71226068,13.06,12.51003,13.19994,66.6371129
2016-04-22,12.52,144.57680781,20,12.81506609,12.52,12.99,13.0,11.28178402
2016-04-23,12.5,1048.42985531,49,12.8482212,12.52,13.19997,13.19999,81.60116787
2016-04-24,12.50001,2619.3653209,55,13.33905854,12.50001,13.5,13.5,196.36808054
2016-04-25,12.83001,6940.03053762,106,13.97647597,12.83002,13.94,14.74228,496.5508152
2016-04-26,13.94,13254.47762209,177,14.68888551,13.94,15.44999,15.49999,902.34739836
2016-04-27,14.76001,7829.64920661,131,15.39767839,14.97001,14.76001,16.0,508.49543746
2016-04-28,14.77,1015.32495159,33,14.77000183,14.77,14.77,14.77001,68.74237142
2016-04-29,14.05,512.03476662,37,14.60215643,14.77,14.05005,15.0,35.0656952
2016-04-30,14.20002,4649.30937711,42,14.7586879,14.99,14.21001,15.57998,315.02186437
2016-05-01,14.30001,4262.19569533,30,14.53267277,14.30001,14.5002,15.28,293.28367614
2016-05-02,13.95,2444.93702395,65,14.39735527,14.6,13.9501,15.24998,169.81848248
2016-05-03,13.9501,4379.32984041,93,14.98515074,14.19,14.184,15.59986,292.24463042
2016-05-04,14.21,651.27819356,47,15.01602694,14.21,14.61,15.59986,43.37220465
2016-05-05,14.60002,1682.27005341,50,15.02667446,14.61001,14.62,15.23999,111.95225247
2016-05-06,14.62,798.86882451,50,14.7271871,14.62,14.65,15.09,54.24449482
2016-05-07,14.50001,290.99426499,29,14.63812018,14.65,14.52001,15.08997,19.87921
2016-05-08,14.51,2026.11863896,43,14.74655079,14.52001,14.51,15.08997,137.39610492
2016-05-09,14.52,7932.37641349,81,15.54791168,14.52,14.75,16.0,510.18918663
2016-05-10,14.75003,450.38778096,28,14.79518529,14.75003,14.771,15.39999,30.44151
2016-05-11,14.77102,3161.36879007,55,15.20715379,14.77104,15.54744,15.61972,207.8869481
2016-05-12,15.0,857.85613856,47,15.3410289,15.0,15.05001,15.51935,55.91907454
2016-05-13,15.04,567.66499747,49,15.16795803,15.05001,15.39999,15.48997,37.4252748
2016-05-14,15.051,2833.71796622,59,15.50764632,15.39999,15.10001,15.55,182.730371
2016-05-15,15.1,962.21539638,33,15.20308804,15.10001,15.11,15.54999,63.29078632
2016-05-16,15.10004,4016.13156129,56,15.45975292,15.1456,15.2461,15.55,259.77980251
2016-05-17,15.122,951.88578715,42,15.29946619,15.2461,15.14001,15.8,62.21692806
2016-05-18,15.14001,1865.75744277,58,15.19323073,15.14001,15.79999,15.85,122.80188961
2016-05-19,15.132,1106.29369992,46,15.16522605,15.14015,15.132,15.79998,72.94937089
2016-05-20,14.81001,1173.52584468,57,15.0975354,15.132,14.8552,15.75897,77.72963026
2016-05-21,14.8552,289.85315658,35,15.02683034,14.95,14.9216,15.59976,19.28904167
2016-05-22,14.922,752.1729252,47,15.1840317,14.95,15.0,15.46999,49.53710188
2016-05-23,14.99,722.37475729,45,15.10545757,15.0,15.00001,15.46998,47.82210362
2016-05-24,15.01,1386.53858486,50,15.30202671,15.01,15.02003,15.49999,90.61143412
2016-05-25,15.02,5085.75017425,71,15.22240287,15.02,15.06,15.4,334.09641147
2016-05-26,15.06,3337.51451892,55,15.25835834,15.09281,15.1,15.5,218.73352583
2016-05-27,15.11,9098.79437042,103,16.05186216,15.11,16.17342,16.9,566.83731025
2016-05-28,16.0,5929.97638578,76,16.62096794,16.10001,16.30361,17.0,356.77683801
2016-05-29,16.301,1151.91675333,55,16.60306939,16.5,16.35,16.90361,69.37974697
2016-05-30,16.0,5221.66549091,115,16.59659185,16.35,16.859,17.99,314.62275745
2016-05-31,16.11036,5369.2114567,88,17.02971476,16.859,17.02,17.89,315.28487314
2016-06-01,16.9,2347.17792524,85,17.38867201,17.01,17.27951,17.79949,134.98316167
2016-06-02,17.1,6910.16006396,131,17.84041922,17.73,17.58001,18.0,387.33170885
2016-06-03,17.58001,21982.02893605,170,20.05137596,17.58001,20.59979,23.0,1096.28531103
2016-06-04,18.19146,8407.87601163,73,19.60461648,19.6,18.80001,20.48999,428.87225166
2016-06-05,18.82,1195.00691129,37,19.70865916,20.18994,19.8,20.18994,60.63359773
2016-06-06,19.06004,8100.08614977,115,21.06109959,20.0,20.10004,22.49989,384.59939442
2016-06-07,19.5,16022.23521759,105,20.33454522,20.75689,19.56019,21.5,787.93181959
2016-06-08,19.11038,5937.51539931,76,19.76484453,19.56019,19.78576,20.4,300.40789798
2016-06-09,16.26,7071.21671148,72,18.87203933,19.15236,17.78001,20.18,374.69277095
2016-06-10,17.78001,2020.66677788,33,18.24245132,18.4,18.55,18.55,110.76728356
2016-06-11,18.0,3439.59484184,66,19.1005764,18.0,18.05,20.06153,180.0780652
2016-06-12,18.65,5571.37419057,53,19.51413064,19.6,19.9911,20.06,285.50460654
2016-06-13,18.56,11159.8731709,106,19.93891435,19.9911,20.0,21.28,559.70315
2016-06-14,18.5,17930.39108516,103,19.84931755,20.0,19.57,21.4836,903.32531783
2016-06-15,19.57,1857.30128271,47,19.85156356,19.57,20.23999,20.24549,93.55944567
2016-06-16,19.60007,10848.25477361,125,20.86844923,19.8,21.99999,22.0,519.84000596
2016-06-17,20.35,20534.53641807,136,22.31211109,21.99999,22.0,23.89001,920.33139904
2016-06-18,21.36003,2959.17560325,49,21.8396029,21.99,21.4003,22.4611,135.49585205
2016-06-19,20.05,5656.27527259,76,21.13026706,22.2,20.05,22.3,267.68593398
2016-06-20,19.8,7105.09835984,69,20.14671636,20.5,19.9,20.5,352.66781119
2016-06-21,19.0,8212.47060817,63,19.65266384,19.9,19.79998,20.1,417.88078572
2016-06-22,16.30001,6134.08878196,85,18.8887058,19.00007,17.0,19.79999,324.74902455
2016-06-23,13.0,10624.3536126,119,15.80278433,17.01001,15.0,19.44999,672.30896742
2016-06-24,14.0,14700.45877378,94,15.81912792,14.99999,16.34999,18.5,929.2837662
2016-06-25,15.09001,945.913032,38,16.27957803,16.0,15.20005,16.67,58.10427213
2016-06-26,15.1,1492.93664434,34,15.33695478,15.20005,15.1,16.1,97.34244288
2016-06-27,13.9,3795.1206766,58,15.55992481,15.1,15.00001,16.51,243.90353578
2016-06-28,13.5,5934.90035402,74,14.4291525,15.00001,15.339,16.0,411.31316285
2016-06-29,13.0,3587.73582582,46,13.76345367,14.75,14.15,15.31,260.6711885
2016-06-30,14.15,1356.14952184,49,14.88339612,14.15,14.46,15.19997,91.11828446
2016-07-01,14.4601,8232.30302291,50,15.15285547,14.4601,15.05999,15.49,543.28394003
2016-07-02,14.0,4438.0033467,54,14.5669465,14.46,15.02,15.05,304.66256932
2016-07-03,14.1,1233.94360689,27,14.19905893,14.10001,14.89999,15.01999,86.90319639
2016-07-04,14.22,946.9207532,54,14.82313232,14.22,14.381,15.02,63.88128587
2016-07-05,14.42001,1510.40504026,57,14.96402129,14.79999,14.8,15.34563,100.93577194
2016-07-06,14.8,2659.55721178,44,15.0503554,14.8,15.8751,15.8751,176.71059198
2016-07-07,14.9,11965.79970396,104,15.93740248,15.5,15.16,18.0,750.79986962
2016-07-08,15.0,2248.52005536,49,15.19129191,15.49999,15.25,15.49999,148.01374821
2016-07-09,14.5,1605.17037073,40,14.96381819,15.25,14.51001,15.45999,107.27010652
2016-07-10,14.51001,248.70507925,18,14.64059423,14.51001,14.51001,15.199,16.98736235
2016-07-11,14.4,4566.23902066,59,14.89147339,15.1,14.8,15.2,306.63446809
2016-07-12,14.46,6149.80605901,66,14.61056671,14.8,14.88,15.0895,420.91495705
2016-07-13,14.41,860.88041195,27,14.59942181,14.41,14.45021,14.85999,58.966747
2016-07-14,14.4,1273.19016178,41,14.53205577,14.45021,14.4,14.75999,87.61252931
2016-07-15,14.2601,818.79391863,32,14.32689136,14.3,14.3,14.63999,57.15084297
2016-07-16,14.3,628.94500129,23,14.37983801,14.3,14.65,14.65,43.73797542
2016-07-17,14.0,3245.78579947,36,14.26643964,14.65,14.16,14.98,227.51197085
2016-07-18,14.155,16294.43732758,89,15.49711367,14.18,14.25,16.6,1051.44981699
2016-07-19,14.25,7270.55101233,75,14.51915823,14.25,14.74,15.3,500.75568399
2016-07-20,14.29,4706.3483138,29,14.31162731,14.33,14.34999,14.58,328.84788095
2016-07-21,14.0,1819.16708038,55,14.13062679,14.34999,14.03,14.55,128.73930561
2016-07-22,13.96,3980.89318738,34,14.02145917,14.03,13.96,14.39,283.91433006
2016-07-23,13.95,481.37647635,20,14.00354676,14.0,14.0,14.37,34.37532537
2016-07-24,14.0,774.10178005,15,14.00776955,14.0,14.29,14.29,55.26231549
2016-07-25,13.64005,1880.1906198,38,13.95290092,14.29,13.64005,14.29,134.75266765
2016-07-26,13.0,2273.44195249,50,13.24943577,13.64005,13.00001,14.09,171.58783153
2016-07-27,10.0,10630.03807496,82,11.91185217,13.00001,13.99,14.2,892.39170564
